27494530701 818601
17857517401 536500
27510097501 1137199
20464226400 1124799
31606699100 647200
31632301399 1112501
20383675999 426899
31582353601 309800
37746381501 684500
8591658399 585201
10903757599 929500
15619789300 596700
37623674100 1226300
37137680499 673099
20361989600 457600
15151521300 462500
31506256399 350999
37601955600 1882401
15021034299 459400
37555229800 954201
18999359000 1200500
15011734499 336400
38049258000 1869801
31498267900 829499
27376421000 265399
20200175400 538600
14956894000 672900
27192217699 1046701
27084902900 690100
37792217100 656400
15067373000 845500
27010033600 359600
31360654899 196201
20836998899 928500
5705121999 1395800
20100189300 531799
27149752101 437001
15197784300 265700
6088885299 4254501
27182295700 1582800
31326721800 610899
37694266801 878799
37697361199 916600
27170076701 452600
27129066199 1044400
37527605800 663000
37646361100 734901
19814899100 3138401
19864779600 835499
22319742900 661799
21439293901 293999
20035156201 1480500
20113711200 580200
38509422901 318100
19997079300 1057200
27251114401 255800
10748541001 1230400
14951582900 920700
37529564699 638001
31244835000 1990000
19866303701 951900
14916915400 345699
38477320101 212500
8164738001 390401
38507691199 203100
19866616699 894301
27195091999 732901
27151316700 381300
27182705100 862200
37483809500 562399
37482225399 283000
27153245800 440900
19819317100 323100
8135313101 29312798300
14735683900 8895099
27181779101 339299
19923327300 489600
38429264201 675000
5918590700 3704300
27214990701 393200
27416168601 376100
19857437700 723401
14666524100 628900
9561041701 444800
19887720000 971000
37086578900 376799
14643261799 769900
9482371800 436300
19891000700 308301
37325083000 817099
8626844199 288900
30981986299 578701
27382855199 378100
38288342901 309600
19783382399 783900
30461832600 2510800
30486087100 700500
37303270500 539599
37300834700 709501
19648772500 407899
19647586401 346700
36965760300 817401
38221076100 452300
19617353800 391800
9459139700 334200
38191446700 819899
37194971400 1126900
30459002499 635800
30493365000 675400
37618910700 372999
37620816800 566999
9340137899 1041901
9673588699 1497600
37632096200 526000
37630656000 688401
9534348201 425700
9507960399 579800
19476493600 916501
19542897500 758800
9803693000 413600
30358937800 406900
37560423299 32798400
37504429500 1075800
30423096400 664000
30270869500 576800
37031667099 317000
37479042001 487700
9561105501 384599
30552066500 1074301
37472602200 687100
19407111600 1173700
30511815900 385600
9607172000 1117600
36884398500 821600
19426535499 579200
30524914901 512800
30352525500 492200
36954844100 578700
37333489001 476600
30418777200 698100
30350292400 543199
37278132101 1401400
36901773500 416100
2413899 513301
30542187300 365200
36632195400 627800
37255244500 690100
500199 768499
30485337100 755801
37242523200 903200
21263162800 654400
9687005499 619601
30441392700 271800
26682469800 374699
36741043200 625400
9455623101 391199
30410412800 957200
26662912299 664700
37121470199 1103500
30449759200 386601
9652400200 435601
37056483800 290400
37109062600 233601
9640026599 930199
9585874600 662100
19193196600 562200
19192432500 667900
30338153600 2745100
30313518500 1093399
26555501500 305000
128100 475500
30334720399 760600
30299629900 244300
19087053000 443300
36509541300 665799
30291832699 401100
30273479301 377100
36884215601 864100
9199817699 805401
9466178200 358699
9472148099 481800
18978138100 528800
36455320900 1184799
9483163100 352900
9469168399 506001
12044958100 566800
40423360199 573701
9955579999 639499
7201989699 4326994000
7116794000 4323500
36287129600 228500
31151425399 208901
9527821601 250100
30540008700 511899
9681191599 352300
9613352000 292001
26554003099 444300
19033376600 983000
21113136700 458500
21208776701 751400
21505371100 484701
36788679401 1374100
18978780600 250001
9410340500 246400
30178658600 751200
8603972700 880300
21358594900 1098200
25993607000 373799
30076006700 2356501
36274178100 1467299
36462301600 226507499
30055173300 489300
9332642799 609400
18842403600 1069400
36169309400 530300
29985922601 346300
25856760400 539700
36715311599 982801
5353170900 765700
5585175900 697200
9781850099 524499
7651590899 399099
7234371800 696400
34473100901 948199
7622210600 402300
34405513400 1917700
7584688100 659200
34332557600 454800
34407877399 1131000
7546725600 892900
30042191500 491800
7165802201 598300
7250105799 918600
34297813601 845300
7639154901 266201
283300 639099
29936879801 743500
34219976901 570500
7262683100 904299
7464624200 677401
7467013399 1035700
699600 178000
34182605101 479500
34180783199 251701
7451842600 311101
16772905599 864401
34135363900 823700
28038563300 337199
29797231500 539601
16721175500 1270700
16715658100 747600
34101501300 1128000
34103561901 288999
27958088500 625800
16662019299 499300
34030023699 641299
16627195200 301199
16577758000 363800
27897552500 842400
33950809501 1307299
29691474600 550300
7420417300 1010699
7015980900 311200
7453296400 537800
9318141700 1232401
8268077300 316701
8238159801 643200
32181481100 2365699
32108596401 660601
32154261500 27154900
27890978000 618100
14760789700 624200
32080428400 503000
32048955101 929500
7036553999 863300
27772059100 471801
8163003301 6551220301
32032241900 458099
31987686101 1872699
14684268200 450300
7006387200 710000
31954546600 1144900
4559190101 671200
7019509299 541000
6963783201 548200
31935346500 428300
31904484799 822800
31879621701 1813499
27733474799 1464000
7062418700 612099
4482718301 583200
31883370299 1398801
27730579400 1523801
7035665300 523300
1303730300 760701
1215586100 1167900
27638375700 707600
31807271600 1168200
27653928000 685001
31796694700 1469200
31778579399 562999
6894453899 1209799
6974539701 979800
31751868400 1211201
4400422400 592401
6892781100 738200
1402837100 446701
27509373000 1018300
31679486000 1277300
591900 871500
31680309600 1088300
6923671700 621099
6972009601 372301
1457420700 693799
1247399400 939001
6978494700 983400
6855577300 714999
31561990300 849501
4391039100 478000
6855363200 720800
27373039901 827000
4188671000 1435200
27383188901 550200
1346171201 979000
4195637200 579199
14155147600 682600
4370299600 427600
1485348700 487800
157500 3640501
27303368799 288600
1293446701 466001
1462376399 405300
6904033500 455200
6936720900 319600
27273506599 407401
31416782300 1950499
4490587000 835299
6892793801 386099
6879391001 409200
4442391301 622001
31360836501 897700
6855894700 678500
6775464100 451801
1538689501 590200
4229290700 633499
6883170699 357000
1540539601 554699
31247079800 794300
6985921399 776801
4449107100 1160100
4163657600 296800
6745651101 433900
25128125800 631900
13834051500 227700
1639302400 887299
6534327401 1575001
1554127300 506500
23400654000 512199
31053635401 2410699
23268543600 680900
999101 989700
31047696700 1295500
31048765199 499401
26911332499 1184401
6498171500 511400
26908569100 863300
24704853801 862501
13683769200 135500
23547188299 445500
27146096400 1372899
27148943801 527999
10120532001 464099
23240660400 1139399
1227494600 602799
1307174299 392801
25026030301 180400
24871957900 351999
23469247600 1108000
1580952800 313699
12653542300 501200
24703061100 458600
893897699 331899
23545205901 556199
23535984000 610800
23499234700 684500
23515081001 329800
23473727200 364900
24602356500 586600
27056198000 580400
26980757600 339401
23439297799 916200
10033801100 473300
5694577999 21257355100
137000 1075000
23402536200 631600
823370800 525000
23382876400 377199
23309377100 337900
1230254900 431800
7811296699 391701
26916753801 581899
25652818401 404100
24519187100 1748700
23312997200 1041901
26836365100 238600
26817753200 263700
26880387801 391799
9953479799 796699
24410228699 300099
23287152000 1542800
23279085000 549200
7894884799 739000
24362185000 2227501
9838643700 1072300
9862295900 667600
24406466799 316001
24364762200 1357700
1709487900 914600
25487665801 654700
9765554800 301900
23166489100 865800
24322056100 836500
24287482100 634001
1747856699 585500
23130515000 18831200
26723914500 890600
5360616300 687500
16590861401 275400
23116036200 323900
4213140801 697499
26628749200 445500
24252488099 688700
25373269100 351100
3785040900 985300
9534616800 1139000
23070817899 1092801
421599 399600
24193193399 812900
12218291600 583600
23069893000 952400
23034935300 19377400
23057612200 533100
23050316000 354200
24151478600 721300
4475412400 519600
9520403001 474600
23000455000 359599
22996994000 617399
9511635200 302100
23009910199 163601
12744299600 533800
12505930700 301500
12651025300 623000
4513683700 445400
7402082800 1481200
22946381299 577000
12096015900 718800
81199 699000
24025934899 1087300
24031329500 557401
4492762000 688600
4584748001 388301
4518507399 409399
9452333299 318300
2850864301 486499
1621561401 662601
1422831199 301200
4669252401 364100
2841799299 212600
2923927801 467100
3408672799 597001
1527930700 953000
172501900 1261200
333349499 408300
5049563200 643300
4576107600 1414400
9340855300 1019500
1932505901 1199300
4563271200 419800
4543676201 568000
1516997500 359799
155212800 1011499
3329783799 420500
9119975701 1348200
256801 911701
1490891300 277800
9281044101 885600
2874239700 324099
4526411699 557600
4888963300 524400
9244072501 522500
4684553800 316200
588101 587200
3357061000 2647301
11553208301 113501
1295414700 727100
11533716500 188399
1716519301 907600
9191585699 244000
23794628100 766301
22499136200 746300
3850179200 460100
1353082400 306413900
3705167800 378900
1880670100 1606799
18518278699 494501
2019800 370199
7987431901 433000
14415212000 812500
22226261501 420099
22206317499 1744600
9868105100 689800
1526899700 360501
7583321701 659399
7474370101 437399
14356886400 669800
5130990000 291799
22163189800 660999
9639261100 265999
2793372700 1547001
2743270000 420200
14274293600 394100
1527164500 1142700
14218125700 427900
9975099500 628999
10694070600 737000
16871708500 605000
9849287900 281400
10858679401 1063299
7365686700 581200
10812842400 308600
14184439200 1012700
10191788500 369900
168386800 373399
9631618600 947300
10141182100 1147600
1774084300 217798099
10694540799 645400
1951886200 601800
3280898100 355000
2664140800 650800
2110098900 612100
13981499000 299700
164524100 317000
9484826899 472199
10206725501 765000
3251765399 3659901
7262019400 749000
7404569501 536001
13937773800 591100
7524096600 423800
9527845200 315300
7438868200 380200
9433197100 598900
13833947001 594500
13816790501 435400
169001900 1567700
7359875400 421099
13828019101 208200
13747870301 398000
9884850500 125901
9397103600 361001
6785943400 546500
7499939000 458699
2737878700 747800
7416573101 646600
10418032500 1084300
3136775900 575700
7092650501 530600
7062182299 7029600699
7388710201 15385039600
13964893700 421800
10482169900 3140779000
1294768500 294400
7347260300 307100
3204557399 959201
3242188201 321401
7171343900 290600
2730758099 838601
3234637500 640099
302600 590299
13633171101 313800
13749343400 328000
9349374400 1107900
21537908600 609601
21537191399 668499
6906661900 143299
6897813200 643000
6810441100 1063400
7188617200 766600
13600315700 315501
1898778300 590800
6971374000 1493001
9515081299 437101
9039696300 572599
21481971100 442800
2846234699 615701
2795073600 182400
216680399 497801
6574785000 240201
13342874100 1179300
2568455799 869101
568254399 763699
3114772600 402100
5766953900 1644600
5468235701 980400
12204415200 1918001
21518980000 507300
5302559501 200900
20135154500 297300
12157497200 990799
5720059300 962700
12087613899 545701
21432383499 1346200
12013258001 596401
8668634500 634999
12012943499 602800
12012525800 910000
21153713701 619000
5553866101 15618703000
8681519600 1323001
21370042000 718000
2597732900 1433400
21291309101 1757999
24028862101 350401
21293453000 921601
12878027301 760101
12252573400 676999
21152742799 649101
8510387301 313399
8330428801 1106700
8562532300 952300
21022441400 720100
21020401399 349401
12653074600 393200
21253947299 1368601
8522731201 478900
19816673601 483600
8629291000 609400
8484867699 1953701
8523258401 1124500
8523531300 339200
20951592299 696200
8480951600 1586800
21234818300 658900
20891891600 884600
8470097700 1287600
21176970199 517400
12572798200 1003900
12147786299 392800
20894308200 443100
23811051999 608400
8402972301 481499
8393231600 573100
23310428800 542199
21157492001 576200
21130542400 474599
21110658200 525201
7385444001 270901
7391877600 362500
7465406700 347700
7508933000 550200
23272208699 1394001
12147053100 798300
12225532900 673700
20775315400 707400
7439575400 682601
7433520800 473500
7383528700 544100
23126140000 358001
21050450600 478100
7478376501 753000
8267490600 1157399
5297048400 239901
20709873999 316199
8271503900 1857699
7382907501 438399
7472215301 890599
7400932000 306701
7531412500 732600
20698939900 330501
20705663200 505399
13707757000 702099
20696277100 1025600
13676715200 302900
20968516899 730499
7438139299 441300
7466951501 441800
7467099901 5004930600
13603332500 531799
12368388700 600101
13600874000 414300
6741033600 7119756000
23083813601 386300
7435423699 580000
2899721801 420801
1344701 196001
7409911200 278801
20928796900 530401
393900 420800
23052988000 666800
7452981500 796799
20897285200 332900
23038534301 443800
12465791299 464000
20877330400 334701
20582567801 637700
22968743500 297900
7475929400 119899
11812393300 1488900
12445568499 3740800
12834185200 570001
11930089600 435401
7388709499 321500
7352502300 481901
11531725200 277900
20489314300 399799
7429126200 416700
20481703701 431300
20477126800 524701
7382414100 361001
7451616000 517500
22871958500 409200
22757494500 343400
7390656200 628699
11928702999 1036601
20643719099 552500
22774913200 408599
20676898100 547500
7417747701 797901
22726464300 1201400
7320285899 367499
13960248400 233500
7273840701 461900
22762571300 787199
7889346200 3316000
13945046799 1781700
924671800 335000
20550395900 328199
3095782800 934300
7746272500 879601
7852169099 329501
14028422000 813100
12747338301 471999
14012728199 823299
18000559101 507000
1752622799 667700
12102673701 753400
20843435101 1106400
20942809800 707400
20504577500 509100
20246288599 507599
20184940200 758700
20165078700 951701
20421298799 755601
20392461600 484247900
18057118000 160101
18376142700 393999
18351403099 262401
18376832700 1220100
18368930401 924000
20618444900 664400
20387067499 304299
4965868301 922600
6217321300 8066096800
16593627200 752599
16369181100 310699
20094806900 721300
19230749100 1103500
5944332400 738700
7491606000 363299
10171091999 585000
20101491700 327400
18258835301 364101
18249719300 302299
9222522400 472100
10137639201 1340901
17121845801 1031300
19188713900 198600
10084779500 788299
20140144999 4122700
20174612401 311301
19113579300 486300
9424627700 253199
19084696201 624000
19089990900 510600
18138771001 245000
18104318100 2071700
18107348400 244300
20124655000 383300
18097016001 595700
18115264200 806199
6567648800 377500
18009560601 604900
18929786500 355001
9645204499 786200
18005114299 233300
18004301299 465901
9894469201 476800
9816848001 281799
6697911001 306000
16357737200 535600
19902901900 353800
18821692300 488600
18832307001 278100
9674648300 991700
17843964000 483900
17854094599 567799
20054939300 415500
9728741401 465100
16373319100 312800
20070421000 460901
20078676600 824499
9662788100 459500
18710372900 407500
17756416501 232099
20152343101 1352799
16757714100 272301
18689808700 1086500
20227656100 623201
12955557500 392599
18677294800 856500
18652458900 474700
20672373700 1249299
19701737200 1000999
20557891300 425300
17658263799 147301
17662004501 323100
19647771800 536499
12922429400 240200
1413936400 2662000
8295677099 370101
252736900 476500
1349440900 330399
16216738100 486700
16756796201 512100
16726875999 1482900
7219754901 272600
16757262001 381500
16751826800 556500
17422486200 890599
16597902201 938100
11419560200 447999
10959348000 456100
16153904900 167800
16174346101 577300
16717331801 176899
16164466500 693700
16136112000 277701
18049222600 459200
18045758801 2029100
7768404699 375000
16133305200 331001
14597699700 561500
6646643900 9476441001
7603045101 420400
14583759301 354100
16706214100 601100
7258712501 353300
16697761799 386701
482001 359900
16651800300 421699
16687188101 354399
16682803999 215721000
16679726600 632199
16884254500 928500
18018481401 1286400
14552694099 1430001
15679479200 997100
16651839299 154501
14577469100 443600
6662250001 863799
6955455500 716100
16494144100 539399
7522063400 580600
15651686600 248000
16587459401 378700
6598800399 1488199
18546522300 469600
16572508399 438700
7084324100 203401
7494573599 390301
75601 222600
7493611200 578600
7048980700 391999
18500428999 461600
18527979899 717801
6852541000 1583900
18503382199 533399
18488708900 394701
18444594701 891100
6954789400 925400
14457577800 449000
18463239200 680100
18496385001 409400
18483792200 577899
16442638800 790500
7010518500 497400
6435770500 286200
1212200 241399
14464106700 1141100
7445514899 420100
7608506300 567500
14454266400 697500
16550624700 1971411000
7433988001 638700
18442071000 872600
6798324700 259100
18480079100 908200
18460860399 424899
7264178800 398400
14433915000 630499
14431626800 820200
6521264300 365400
6414826900 472900
16381098601 316900
18475709401 815501
16454776100 423499
16458480400 856000
16448382201 264100
16440803199 443500
17210068600 2392901
16439247701 280500
17246100100 468901
235438499 225100
221644200 555200
2484877900 474300
1375989899 350599
282325199 1905000
16514194900 471999
2611967700 380499
756641600 320100
16455521900 601400
1041257999 1041600
950356300 514100
1046217301 1433011900
14387375299 1264300
10854337901 189999
17229974000 474300
17191677200 2417400
17199276100 504100
10805672799 383700
6735925301 902700
16410894600 970600
16407804800 302400
6623749300 357199
896215799 479401
17228283700 779601
17644389600 626300
2499272799 245000
571321600 204900
1985070601 370600
2441630600 1299800
2544833800 434000
336701 623799
529878300 1174100
2441355700 827101
2532565500 1172300
1438037401 377401
435754400 599401
14402788800 673000
14403200701 114700
14391269000 984300
14399995600 439600
13417147701 267100
14356216300 610899
14153327600 666501
14366596600 154800
14355106300 527900
14292427801 1478700
8767875200 661199
1844404799 659100
14320073199 843900
13382032600 307700
5512111901 583001
14266690200 241300
8737719400 436101
8752113399 504700
14229428999 524400
8531129900 240900
14249730699 798600
14253367500 427000
14265900899 812001
13270239699 497200
14164781200 498200
12893890500 1066799
1144348499 686401
13229716600 749400
13269254900 430500
8802353599 285500
15078904799 920501
14139142900 977499
12245344500 353400
12200158600 899200
1845919800 1104400
12904540900 276900
1210924400 678099
14101728499 702099
14101325500 1323700
1215637401 469400
8841312401 551600
13976237600 481300
1578693701 334500
13995248399 328901
2064517400 1669500
12657861900 334300
14017285801 848399
12082773000 546001
13871530401 561201
14031482300 1144100
8770364300 635500
8897033600 286100
12736448399 844000
1219166600 1216200
13156986200 979501
13960436400 693100
13894455201 609000
1209371300 326500
14851816500 639401
8078837101 1045399
13757355900 632499
14425100100 368600
11854822100 438700
14787799200 1108999
13848268099 491701
11908973200 996100
8722687999 599599
13742792200 664601
6709356000 355800
8724859999 440200
6692258199 921900
6660728200 529100
11862215799 987201
13808688801 881800
1204970800 675899
12920895400 164200
35399 556899
14720035101 647900
13742723200 1144201
1278256901 354200
13652679100 627800
1572454201 678800
13723127600 607900
11776941200 1361001
1280334400 275000
11764055499 568701
13688221500 442601
784892400 781199
14624443201 790400
13670424400 252799
13602388999 713701
13592800401 290200
12266748000 1080900
13567050200 345300
14487552100 937600
1157148701 521400
14445757899 1167500
14487206600 780400
14488442000 1324299
14451355600 1320501
12535902100 391400
13548713400 961100
14451457900 652300
13562271100 393300
12232864100 458200
14344458500 191399
12574649100 675100
14335235700 653999
14267919701 2344100
11478184200 2637700
12113652100 702400
14109969400 1030000
14277267099 192700
11397049200 367501
14143627201 538500
14261116200 496700
12454316700 600600
12451816999 627901
1070300 211300
12401591501 664800
4353436801 760500
14713479901 774500
12403723599 289300
12389455000 1194000
13296502599 2212600
12404258399 249200
11337713399 424100
12067175400 540401
13253748000 1056899
13245803600 501101
12387726199 1123901
12361747400 384900
12394368300 717300
11325371800 293601
11325684500 263900
7766716800 665400
14108024701 531600
11313894699 1098901
14128090701 683500
11962651400 319300
1098579600 372999
14111836500 995199
1462569000 570699
1156018799 791800
1077197899 577500
1562761100 249301
1537442100 477699
1485779800 331699
1379333100 1105200
1423747801 529500
704701 1450000
1080341799 639600
1430874799 1427700
1373039999 430500
1396596900 663100
1429108601 595000
1291653401 349100
1337255600 463800
1059723000 661201
10675830001 564100
1590129900 476000
8063103600 358001
8063171300 996300
8063267499 520101
6628916601 944399
7979522201 635700
8027614600 703100
8060128200 345299
4314339599 344900
8026118600 126400
8644881900 328200
4358633200 685401
8033797401 1101900
8601139200 463600
7985142600 1437000
6596583700 544500
7948985201 367500
6581086300 987400
8580006300 670800
4225596499 1527600
8561625700 483300
7891283700 908099
6805316499 538300
777877800 551500
1636989800 175200
7462212300 484701
2045682100 489200
7894676100 651701
7886967700 720900
8479123399 1015800
8460740800 403500
8462575499 1887000
8511925300 853000
8497341200 702600
8488088700 692300
8479772600 360199
8445529300 657700
4237599999 628500
8422077500 460400
942300 208199
8457613199 649100
8359912000 314700
8444128700 332500
8439527301 600400
8378229500 438500
4339499901 624599
8340806001 192100
8327663700 783300
8367740999 617000
9105943101 892700
8325753601 943900
8330295600 240700
7676899800 488500
7721323700 440700
8282699000 1101900
8271840799 955901
8293332401 950800
8151749800 468699
8243662600 315900
4127193301 1273500
8230541300 217000
7620376001 988100
4355256900 783800
4285998900 490899
8199524100 623800
8190450400 574200
8068936900 765400
8199895900 762200
8221906000 392801
9047389000 814801
4194955200 581300
8159610800 1722199
4168076700 1123199
8138094701 572599
8058110900 265400
4223261400 210900
8142160999 607301
8105758001 869100
5255334399 682900
8073598001 921799
7991481099 1170100
8977498901 1065999
7494762401 891800
419600 529901
8045671100 537800
4306839400 613901
5605330499 1150501
7976293900 436499
8877993100 363500
8873793200 623801
6219707999 561801
7963927800 453200
7451332601 1096600
4254790001 663300
8758534900 486000
8836217100 1075301
7924990699 962599
7819430900 404001
8773609800 418300
1132600 235201
7984971300 644400
7975487000 544099
1496817101 321401
4082930300 312400
7877966300 417600
7900373600 820999
7319092401 572001
8643251500 247401
4039487700 832400
7310993901 1048599
7832387799 856699
7833287000 311800
7694145400 850299
7744781400 430600
1631601101 994100
1633534501 306500
7812282900 989100
7803010400 539199
7787835000 439500
7728649800 917700
8635983101 593900
7703180699 939000
7708597900 944100
7697174400 151000
7150284101 281601
7092621200 810300
4040915400 3744907000
7786723599 585299
7182172501 121300
5561802700 326800
7650259400 1040300
7097543099 795000
7580717000 324400
6910687400 491700
398908401 426700
7056236601 564000
7643945800 285101
7577598700 380100
7658209600 460400
7568379900 554500
7659287200 201500
7655294701 514399
7662497801 887100
7656838599 236101
7644005100 564000
3623583600 567800
7626838400 895300
3279799600 1665700
8065590101 338100
7581356900 526999
6854920201 732900
6992902900 304500
7427042699 712400
6938738300 821901
8317424100 447099
7570691700 752900
7409775499 552801
7563793000 315000
7513158000 1190299
7444978301 555400
8046225901 231599
7497960101 1625599
8364689800 425401
8042971300 794600
7560629699 629601
1073866101 348700
1693737300 1380200
6876800400 475543100
1627927899 186200
6817687000 810700
8211853600 614400
1099984501 576201
1689538400 951299
1314611400 642301
5206655899 732600
1299829400 240601
1266854100 511899
3759314201 330899
4314159401 661100
3750359800 623800
3741502500 1113700
3750382000 287800
1053663500 416199
5047749100 205000
1040326901 851900
4962042500 765000
4206352100 350600
3732607599 589000
3716611800 448399
1315443000 671500
3715000101 463299
4245188900 494500
1318852199 940000
3715277100 763000
3710575200 390999
4218496399 161400
1343249700 385100
5501665100 311800
4935041999 635000
3667158299 730800
3647941200 559701
3615344799 258700
4590010900 519400
3610906900 381600
4904404300 411300
4890194200 191100
3596719600 488700
4215791199 1061500
3538825800 402600
3556687000 708300
1347509499 415100
5441629701 1747500
3538829700 862700
5416424899 866101
4567891199 485100
4811574800 930900
3501281800 455800
5301659801 858600
3508654300 357399
3516295099 961401
4169478399 1092500
4804378000 343099
5372461800 432400
3453826600 608399
4848861701 2182000
546323400 632299
4777861500 271400
3415548801 513799
1052908501 382700
4119980800 1104000
1383915399 228199
5236444600 559901
3426372200 780300
2293996600 1140401
3359382999 572801
3380266799 489000
4692737100 495300
4762611700 445800
3293026900 465100
3365695700 831700
3363667500 915400
3354832499 574300
3338574000 703901
4641707199 749399
3345318101 703100
4733313601 467500
3307444099 1274301
1379381099 1052700
3287764100 479700
1052578300 1221599
4585479801 1008800
3296953900 596900
3259100800 279700
3265388200 1353699
3277899101 1677400
3249166199 605501
